2020-11-03T08:44:47.803218+01:00,215000000.00
2020-11-03T08:44:49.981314+01:00,215000000.00
2020-11-03T08:44:52.122507+01:00,215000000.00
2020-11-03T08:44:54.275805+01:00,215000000.00
2020-11-03T08:44:56.431890+01:00,215000000.00
2020-11-03T08:44:58.592070+01:00,215000000.00
2020-11-03T08:45:00.754896+01:00,215000000.00
2020-11-03T08:45:02.901725+01:00,215000000.00
2020-11-03T08:45:05.054811+01:00,215000000.00
2020-11-03T08:45:07.208626+01:00,215000000.00
2020-11-03T08:45:09.337235+01:00,215000000.00
2020-11-03T08:45:11.511474+01:00,215000000.00
2020-11-03T08:45:13.643008+01:00,215000000.00
2020-11-03T08:45:15.792947+01:00,215000000.00
2020-11-03T08:45:17.963881+01:00,215000000.00
2020-11-03T08:45:20.116078+01:00,215000000.00
2020-11-03T08:45:22.262584+01:00,215000000.00
2020-11-03T08:45:24.402388+01:00,215000000.00
2020-11-03T08:45:26.544598+01:00,215000000.00
2020-11-03T08:45:28.679015+01:00,215000000.00
2020-11-03T08:45:30.811420+01:00,215000000.00
2020-11-03T08:45:32.969065+01:00,215000000.00
2020-11-03T08:45:35.109264+01:00,215000000.00
2020-11-03T08:45:37.246394+01:00,215000000.00
2020-11-03T08:45:39.389434+01:00,215000000.00
2020-11-03T08:45:41.533703+01:00,215000000.00
2020-11-03T08:45:43.685834+01:00,215000000.00
2020-11-03T08:45:45.816720+01:00,215000000.00
2020-11-03T08:45:47.968233+01:00,215000000.00
2020-11-03T08:45:50.108892+01:00,215000000.00
2020-11-03T08:45:52.248317+01:00,215000000.00
2020-11-03T08:45:54.377465+01:00,215000000.00
2020-11-03T08:45:56.521590+01:00,215000000.00
2020-11-03T08:45:58.687434+01:00,215000000.00
2020-11-03T08:46:00.833396+01:00,215000000.00
2020-11-03T08:46:02.983094+01:00,215000000.00
2020-11-03T08:46:05.141148+01:00,215000000.00
2020-11-03T08:46:07.288368+01:00,215000000.00
2020-11-03T08:46:09.433024+01:00,215000000.00
2020-11-03T08:46:11.577932+01:00,215000000.00
2020-11-03T08:46:13.732890+01:00,215000000.00
2020-11-03T08:46:15.874677+01:00,215000000.00
2020-11-03T08:46:18.022202+01:00,215000000.00
2020-11-03T08:46:20.165227+01:00,215000000.00
2020-11-03T08:46:22.300333+01:00,215000000.00
2020-11-03T08:46:24.429969+01:00,215000000.00
2020-11-03T08:46:26.573167+01:00,215000000.00
2020-11-03T08:46:28.716192+01:00,215000000.00
2020-11-03T08:46:30.849910+01:00,215000000.00
2020-11-03T08:46:33.005730+01:00,215000000.00
2020-11-03T08:46:35.155350+01:00,215000000.00
2020-11-03T08:46:37.290929+01:00,215000000.00
2020-11-03T08:46:39.431834+01:00,215000000.00
2020-11-03T08:46:41.574045+01:00,215000000.00
2020-11-03T08:46:43.727600+01:00,215000000.00
2020-11-03T08:46:45.880588+01:00,215000000.00
2020-11-03T08:46:48.012972+01:00,215000000.00
2020-11-03T08:46:50.158166+01:00,215000000.00
2020-11-03T08:46:52.345155+01:00,215000000.00
2020-11-03T08:46:54.489077+01:00,215000000.00
2020-11-03T08:46:56.644065+01:00,215000000.00
2020-11-03T08:46:58.788121+01:00,215000000.00
2020-11-03T08:47:00.978358+01:00,215000000.00
2020-11-03T08:47:03.121028+01:00,215000000.00
2020-11-03T08:47:05.253564+01:00,215000000.00
2020-11-03T08:47:07.413800+01:00,215000000.00
2020-11-03T08:47:09.543084+01:00,215000000.00
2020-11-03T08:47:11.688421+01:00,215000000.00
2020-11-03T08:47:13.827743+01:00,215000000.00
2020-11-03T08:47:15.973021+01:00,215000000.00
2020-11-03T08:47:18.139405+01:00,215000000.00
2020-11-03T08:47:20.275619+01:00,215000000.00
2020-11-03T08:47:22.424202+01:00,215000000.00
2020-11-03T08:47:24.556313+01:00,215000000.00
2020-11-03T08:47:26.714566+01:00,215000000.00
2020-11-03T08:47:28.850189+01:00,215000000.00
2020-11-03T08:47:31.024709+01:00,215000000.00
2020-11-03T08:47:33.208895+01:00,215000000.00
2020-11-03T08:47:35.352457+01:00,215000000.00
2020-11-03T08:47:37.490510+01:00,215000000.00
2020-11-03T08:47:39.625124+01:00,215000000.00
2020-11-03T08:47:41.766294+01:00,215000000.00
2020-11-03T08:47:43.905905+01:00,215000000.00
2020-11-03T08:47:46.056005+01:00,215000000.00
2020-11-03T08:47:48.196187+01:00,215000000.00
2020-11-03T08:47:50.339998+01:00,215000000.00
2020-11-03T08:47:52.491162+01:00,215000000.00
2020-11-03T08:47:54.641571+01:00,215000000.00
2020-11-03T08:47:56.790566+01:00,215000000.00
2020-11-03T08:47:58.948470+01:00,215000000.00
2020-11-03T08:48:01.088623+01:00,215000000.00
2020-11-03T08:48:03.242210+01:00,215000000.00
2020-11-03T08:48:05.381220+01:00,215000000.00
2020-11-03T08:48:07.538287+01:00,215000000.00
2020-11-03T08:48:09.674342+01:00,215000000.00
2020-11-03T08:48:11.821357+01:00,215000000.00
2020-11-03T08:48:14.004936+01:00,215000000.00
2020-11-03T08:48:16.135930+01:00,215000000.00
2020-11-03T08:48:18.290085+01:00,215000000.00
2020-11-03T08:48:20.422291+01:00,215000000.00
2020-11-03T08:48:22.566051+01:00,215000000.00
2020-11-03T08:48:24.717410+01:00,215000000.00
2020-11-03T08:48:26.860435+01:00,215000000.00
2020-11-03T08:48:29.027765+01:00,215000000.00
2020-11-03T08:48:31.174054+01:00,215000000.00
2020-11-03T08:48:33.307424+01:00,215000000.00
2020-11-03T08:48:35.460036+01:00,215000000.00
2020-11-03T08:48:37.619256+01:00,215000000.00
2020-11-03T08:48:39.758130+01:00,215000000.00
2020-11-03T08:48:41.913034+01:00,215000000.00
2020-11-03T08:48:44.062036+01:00,215000000.00
2020-11-03T08:48:46.203179+01:00,215000000.00
2020-11-03T08:48:48.339110+01:00,215000000.00
2020-11-03T08:48:50.472377+01:00,215000000.00
2020-11-03T08:48:52.646853+01:00,215000000.00
2020-11-03T08:48:54.777506+01:00,215000000.00
2020-11-03T08:48:56.925282+01:00,215000000.00
2020-11-03T08:48:59.065030+01:00,215000000.00
2020-11-03T08:49:01.225060+01:00,215000000.00
2020-11-03T08:49:03.390365+01:00,215000000.00
2020-11-03T08:49:05.526414+01:00,215000000.00
2020-11-03T08:49:07.682758+01:00,215000000.00
2020-11-03T08:49:09.827615+01:00,215000000.00
2020-11-03T08:49:12.002143+01:00,215000000.00
2020-11-03T08:49:14.154530+01:00,215000000.00
2020-11-03T08:49:16.301700+01:00,215000000.00
2020-11-03T08:49:18.459681+01:00,215000000.00
2020-11-03T08:49:20.597539+01:00,215000000.00
2020-11-03T08:49:22.740270+01:00,215000000.00
2020-11-03T08:49:24.875382+01:00,215000000.00
2020-11-03T08:49:27.035883+01:00,215000000.00
2020-11-03T08:49:29.177756+01:00,215000000.00
2020-11-03T08:49:31.342368+01:00,215000000.00
2020-11-03T08:49:33.484413+01:00,215000000.00
2020-11-03T08:49:35.637606+01:00,215000000.00
2020-11-03T08:49:37.776570+01:00,215000000.00
2020-11-03T08:49:39.920109+01:00,215000000.00
2020-11-03T08:49:42.060811+01:00,215000000.00
2020-11-03T08:49:44.238924+01:00,215000000.00
2020-11-03T08:49:46.394651+01:00,215000000.00
2020-11-03T08:49:48.550417+01:00,215000000.00
2020-11-03T08:49:50.704500+01:00,215000000.00
2020-11-03T08:49:52.837630+01:00,215000000.00
2020-11-03T08:49:55.047827+01:00,215000000.00
2020-11-03T08:49:57.192981+01:00,215000000.00
2020-11-03T08:49:59.335715+01:00,215000000.00
2020-11-03T08:50:01.479575+01:00,215000000.00
2020-11-03T08:50:03.622103+01:00,215000000.00
2020-11-03T08:50:05.767674+01:00,215000000.00
2020-11-03T08:50:07.960851+01:00,215000000.00
2020-11-03T08:50:10.097489+01:00,215000000.00
2020-11-03T08:50:12.235679+01:00,215000000.00
2020-11-03T08:50:14.361640+01:00,215000000.00
2020-11-03T08:50:16.506976+01:00,215000000.00
2020-11-03T08:50:18.700289+01:00,215000000.00
2020-11-03T08:50:20.832258+01:00,215000000.00
2020-11-03T08:50:23.005919+01:00,215000000.00
2020-11-03T08:50:25.145922+01:00,215000000.00
2020-11-03T08:50:27.304144+01:00,215000000.00
2020-11-03T08:50:29.450833+01:00,215000000.00
2020-11-03T08:50:31.590489+01:00,215000000.00
2020-11-03T08:50:33.729209+01:00,215000000.00
2020-11-03T08:50:35.879906+01:00,215000000.00
2020-11-03T08:50:38.047447+01:00,215000000.00
2020-11-03T08:50:40.186765+01:00,215000000.00
2020-11-03T08:50:42.328825+01:00,215000000.00
2020-11-03T08:50:44.476117+01:00,215000000.00
2020-11-03T08:50:46.615328+01:00,215000000.00
2020-11-03T08:50:48.775744+01:00,215000000.00
2020-11-03T08:50:50.934631+01:00,215000000.00
2020-11-03T08:50:53.086898+01:00,215000000.00
2020-11-03T08:50:55.233683+01:00,215000000.00
2020-11-03T08:50:57.375809+01:00,215000000.00
2020-11-03T08:50:59.565316+01:00,215000000.00
2020-11-03T08:51:01.716985+01:00,215000000.00
2020-11-03T08:51:03.873371+01:00,215000000.00
2020-11-03T08:51:06.011682+01:00,215000000.00
2020-11-03T08:51:08.160083+01:00,215000000.00
2020-11-03T08:51:10.302365+01:00,215000000.00
2020-11-03T08:51:12.439145+01:00,215000000.00
2020-11-03T08:51:14.576241+01:00,215000000.00
2020-11-03T08:51:16.722628+01:00,215000000.00
2020-11-03T08:51:18.866673+01:00,215000000.00
2020-11-03T08:51:21.021690+01:00,215000000.00
2020-11-03T08:51:23.172314+01:00,215000000.00
2020-11-03T08:51:25.319013+01:00,215000000.00
2020-11-03T08:51:27.478525+01:00,215000000.00
2020-11-03T08:51:29.610930+01:00,215000000.00
2020-11-03T08:51:31.747843+01:00,215000000.00
2020-11-03T08:51:33.898767+01:00,215000000.00
2020-11-03T08:51:36.062595+01:00,215000000.00
2020-11-03T08:51:38.213219+01:00,215000000.00
2020-11-03T08:51:40.358526+01:00,215000000.00
2020-11-03T08:51:42.501215+01:00,215000000.00
2020-11-03T08:51:44.655543+01:00,215000000.00
2020-11-03T08:51:46.793688+01:00,215000000.00
2020-11-03T08:51:48.935657+01:00,215000000.00
2020-11-03T08:51:51.076344+01:00,215000000.00
2020-11-03T08:51:53.228039+01:00,215000000.00
2020-11-03T08:51:55.375263+01:00,215000000.00
2020-11-03T08:51:57.526192+01:00,215000000.00
2020-11-03T08:51:59.678039+01:00,215000000.00
2020-11-03T08:52:01.820852+01:00,215000000.00
2020-11-03T08:52:03.969201+01:00,215000000.00
2020-11-03T08:52:06.111875+01:00,215000000.00
2020-11-03T08:52:08.239446+01:00,215000000.00
2020-11-03T08:52:10.390039+01:00,215000000.00
2020-11-03T08:52:12.534585+01:00,215000000.00
2020-11-03T08:52:14.679855+01:00,215000000.00
2020-11-03T08:52:16.828764+01:00,215000000.00
2020-11-03T08:52:18.974626+01:00,215000000.00
2020-11-03T08:52:21.125765+01:00,215000000.00
2020-11-03T08:52:23.271231+01:00,215000000.00
2020-11-03T08:52:25.405524+01:00,215000000.00
2020-11-03T08:52:27.564524+01:00,215000000.00
2020-11-03T08:52:29.709823+01:00,215000000.00
2020-11-03T08:52:31.853283+01:00,215000000.00
2020-11-03T08:52:34.028129+01:00,215000000.00
2020-11-03T08:52:36.167733+01:00,215000000.00
2020-11-03T08:52:38.315879+01:00,215000000.00
